title,url,image_url,price,image_hash,company
Spigen Tempered Glass Screen Protector [Glas.tR EZ Fit] Designed for iPhone 11 / iPhone XR [6.1 inch] [Case Friendly] - 2 Pack,https://www.amazon.ca/Spigen-Tempered-Protector-Installation-Designed/dp/B07GX33WVR?dchild=1,https://m.media-amazon.com/images/I/61QLB4USadL._AC_UL320_.jpg,,"[1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0]",Amazon
"Echo Dot (4th gen.) with Clock, Twilight Blue and Amazon Smart Plug",https://www.amazon.ca/Echo-Clock-Twilight-Amazon-Smart/dp/B08GZ14Y91?dchild=1,https://m.media-amazon.com/images/I/61qlhOREcyL._AC_UL320_.jpg,89.99,"[1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]",Amazon
"Logitech M510 Wireless Mouse, Red (910-004554)",https://www.amazon.ca/Logitech-M510-Wireless-Mouse-910-004554/dp/B01694XMF0?dchild=1,https://m.media-amazon.com/images/I/71zuTta7BiL._AC_UL320_.jpg,39.99,"[1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0]",Amazon
Phone Charger 5 Pack 6.6 FT PVC Braided USB Charging & Syncing Cable Compatible with Phone 11 Pro Max 11 Pro 11 XS MAX XR X 8 8 Plus 7 7 Plus 6s 6s Plus 6 6 Plus,https://www.amazon.ca/Charger-Braided-Charging-Syncing-Compatible/dp/B07Z7RNXQM?dchild=1,https://m.media-amazon.com/images/I/71-FUGCvB1L._AC_UL320_.jpg,19.99,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]",Amazon
ADATA USA Ultimate Su800 1TB 3D Nand 2.5 Inch SATA III Internal Solid State Drive (ASU800SS-1TT-C),https://www.amazon.ca/ADATA-Ultimate-Su800-Internal-ASU800SS-1TT-C/dp/B01K8A29E6?dchild=1,https://m.media-amazon.com/images/I/61NlYF7r7kL._AC_UL320_.jpg,129.99,"[1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0]",Amazon
"TP-Link Deco Whole Home Mesh WiFi System – Up to 4,500 Sq. Ft. Coverage, WiFi Router/WiFi Extender Replacement, AC1200 Seamless Roaming, Parental Controls, Works with Alexa (Deco E4 3-Pack)",https://www.amazon.ca/TP-Link-Deco-Whole-Home-System/dp/B07VPW6Y6G?dchild=1,https://m.media-amazon.com/images/I/51mz5Id7VUL._AC_UL320_.jpg,171.8,"[1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1]",Amazon
"Anker Soundcore 2 Portable Bluetooth Speaker with 12W Stereo Sound, Waterproof, 24-Hour Playtime, Wireless Stereo Pairing",https://www.amazon.ca/Anker-Soundcore-Bluetooth-Exclusive-Water-Resistant/dp/B01MTB55WH?dchild=1,https://m.media-amazon.com/images/I/614l20nEhmL._AC_UL320_.jpg,69.99,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1]",Amazon
"All-new Blink Indoor – wireless, HD security camera with two-year battery life, motion detection, and two-way audio – 1 camera kit",https://www.amazon.ca/Blink-Indoor-Security-Camera/dp/B07X4BC6TV?dchild=1,https://m.media-amazon.com/images/I/41EBTU4DGvL._AC_UL320_.jpg,99.99,"[1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1]",Amazon
Razer Basilisk v2 Wired Gaming Mouse: 20K DPI Optical Sensor - Fastest Gaming Mouse Switch - Chroma RGB Lighting - 11 Programmable Buttons - Classic Black,https://www.amazon.ca/Razer-Basilisk-Wired-Gaming-Mouse/dp/B082G5BDNC?dchild=1,https://m.media-amazon.com/images/I/81kFR77tdJL._AC_UL320_.jpg,99.99,"[1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0]",Amazon
"APEMAN Dash Cam 1080P, Mini Hidden Design Dashboard Video Camera, Support 128G, 1.5"" Color Display, 170° Wide Angle, Parking Monitoring, Motion Detection, G-Sensor, Loop Recording and WDR",https://www.amazon.ca/APEMAN-Discreet-G-Sensor-Detection-Recording/dp/B08191VSSQ?dchild=1,https://m.media-amazon.com/images/I/71ZRj71+g2L._AC_UL320_.jpg,39.99,"[1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0]",Amazon
ZasLuke HDMI to VGA Gold Plated Active Video Adapter Cable 1080P HDMI Digital to VGA Analog Converter Cable (6 Feet/ 1.8 Meters),https://www.amazon.ca/ZasLuke-Plated-Adapter-Digital-Converter/dp/B07RJMJ41D?dchild=1,https://m.media-amazon.com/images/I/71x+m+VRo5L._AC_UL320_.jpg,16.99,"[1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1]",Amazon
"AmazonBasics Hanging Organizer File Folders - Letter Size, Green, 25-Pack",https://www.amazon.ca/AmazonBasics-Hanging-File-Folders-25-Pack/dp/B00V5DG6IQ?dchild=1,https://m.media-amazon.com/images/I/91BEmCzs1ZL._AC_UL320_.jpg,14.99,"[1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0]",Amazon
"NETGEAR WiFi Range Extender EX3700 - Coverage up to 1000 sq.ft. and 15 Devices with AC750 Dual Band Wireless Signal Booster & Repeater (up to 750Mbps Speed), and Compact Wall Plug Design",https://www.amazon.ca/NETGEAR-AC750-Range-Extender-EX3700-100CNS/dp/B078BBZJ5Y?dchild=1,https://m.media-amazon.com/images/I/61Av468M2nL._AC_UL320_.jpg,59.99,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",Amazon
HP 62XL High Yield Black Original Ink Cartridge (C2P05AN),https://www.amazon.ca/HP-Black-Original-Cartridge-Officejet/dp/B00L1G7LBI?dchild=1,https://m.media-amazon.com/images/I/51m8lbeCpYL._AC_UL320_.jpg,60.99,"[1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0]",Amazon
"USB C Charging Cord,USB C Cable [2Pack 6.6ft]3A QC Fast Charge USB Type C Charging Cable Phone Charger For Samsung Galaxy A51,A71,A10S,A8S S8 S9 S10 Note9,Google Pixel 3XL,LG G8 V40,Moto G8 Z4 (Gray)",https://www.amazon.ca/Charging-Charge-Charger-Samsung-Galaxy/dp/B088GWB3XK?dchild=1,https://m.media-amazon.com/images/I/61aIHt-zKGL._AC_UL320_.jpg,14.99,"[1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",Amazon
Seagate IronWolf 8TB NAS Internal Hard Drive HDD – CMR 3.5 Inch SATA 6Gb/s 7200 RPM 256MB Cache for RAID Network Attached Storage with Rescue Service – Frustration Free Packaging (ST8000VN004),https://www.amazon.ca/Seagate-IronWolf-Internal-Hard-Drive/dp/B084ZV4DXB?dchild=1,https://m.media-amazon.com/images/I/815kscMthwL._AC_UL320_.jpg,276.99,"[1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1]",Amazon
Brother PTD- 400AD Desktop Labeller With AC Adapter,https://www.amazon.ca/Brother-400AD-Desktop-Labeller-Adapter/dp/B00QAQ563O?dchild=1,https://m.media-amazon.com/images/I/8173ttMPXkL._AC_UL320_.jpg,,"[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0]",Amazon
Spigen Rugged Armor Works with Google Pixel 5 Case (2020) - Matte Black,https://www.amazon.ca/Spigen-Rugged-Armor-Works-Google/dp/B08D64H3VS?dchild=1,https://m.media-amazon.com/images/I/61KtHUVtG2L._AC_UL320_.jpg,14.99,"[1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",Amazon
Samsung Galaxy A31-128GB / 4GB - A315G/DSL Unlocked Dual Sim Phone w/Quad Camera 48MP+8MP+5MP+5MP GSM International Version (Prism Crush Black),https://www.amazon.ca/Samsung-Galaxy-A31-128GB-4GB-International/dp/B087C9LDF7?dchild=1,https://m.media-amazon.com/images/I/51HChiELAZL._AC_UL320_.jpg,311.0,"[1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1]",Amazon
"[2+2 Pack] UniqueMe Screen Protector + Camera Lens Protector for Google Pixel 5 (6.0 inch),[Easy Installation Frame][Anti-Scratch] [Bubble Free] HD Clear Tempered Glass Film",https://www.amazon.ca/UniqueMe-Google-Pixel-Installation-Anti-Scratch/dp/B08KXSGDGL?dchild=1,https://m.media-amazon.com/images/I/81yGm5ZINmL._AC_UL320_.jpg,15.99,"[1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1]",Amazon
"Samsung Galaxy A51 (128GB, 4GB) 6.5, 48MP Quad Camera, Dual SIM GSM Unlocked A515F/DS- Global 4G LTE International Model",https://www.amazon.ca/Samsung-Galaxy-Camera-Unlocked-International/dp/B083NJRP1L?dchild=1,https://m.media-amazon.com/images/I/61AVzJrQ49L._AC_UL320_.jpg,365.8,"[1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0]",Amazon
"CyberPower CP1500PFCLCD PFC Sinewave UPS System, 1500VA/1000W, 12 Outlets, AVR, Mini Tower",https://www.amazon.ca/CyberPower-CP1500PFCLCD-Sinewave-Outlets-Mini-Tower/dp/B00429N19W?dchild=1,https://m.media-amazon.com/images/I/71mhftPO1dL._AC_UL320_.jpg,287.99,"[1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1]",Amazon
"MSI MAG B550 Tomahawk Gaming Motherboard (AMD AM4, DDR4, PCIe 4.0, SATA 6Gb/s, M.2, USB 3.2 Gen 2, HDMI/DP, ATX)",https://www.amazon.ca/MSI-MAG-B550-Tomahawk-Motherboard/dp/B089CWDHFZ?dchild=1,https://m.media-amazon.com/images/I/61yE35kKd+L._AC_UL320_.jpg,234.99,"[1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1]",Amazon
"Bluetooth 5.0 Wireless Earbuds, ENACFIRE Future Wireless Bluetooth Headphones with 18H Playtime HiFi Stereo Sound Quality IPX5 Waterproof Bluetooth Earbuds with Portable Charging Case, Built-in Mic",https://www.amazon.ca/Bluetooth-Wireless-ENACFIRE-Headphones-Waterproof/dp/B07PY41MPG?dchild=1,https://m.media-amazon.com/images/I/61xsZCmPiTL._AC_UL320_.jpg,49.99,"[1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]",Amazon
"Casio FX991ESPLUSC Engineering/Scientific Calculator,White",https://www.amazon.ca/CASIO-Scientific-Calculator-FX-991ESPLUS/dp/B0034BAQS8?dchild=1,https://m.media-amazon.com/images/I/5152JIyivjL._AC_UL320_.jpg,22.47,"[1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0]",Amazon
Microsoft Surface Pro 7 12.3 inch Touch-Screen - Intel Core i5 - 8GB Memory - 128GB Solid State Drive (Latest Model) Platinum,https://www.amazon.ca/Microsoft-Surface-12-3-inch-Touch-Screen/dp/B07YNHXX8D?dchild=1,https://m.media-amazon.com/images/I/51q9Sk2WUBL._AC_UL320_.jpg,1199.0,"[1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0]",Amazon
"Brother Genuine High Yield Toner Cartridge, TN850, Replacement Black Toner, Page Yield Up to 8,000 Pages, Amazon Dash Replenishment Cartridge",https://www.amazon.ca/Brother-Cartridge-TN850-Replacement-Replenishment/dp/B01825OGPE?dchild=1,https://m.media-amazon.com/images/I/81C8rNPGA7L._AC_UL320_.jpg,136.0,"[1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0]",Amazon
AZALLY Bluetooth Headset Earpiece for Mobile Phone - 10 Hrs Battery with Microphone in-Ear for Driving Business Office Car Driver,https://www.amazon.ca/AZALLY-Bluetooth-Headset-Earpiece-Mobile/dp/B07VTV75FW?dchild=1,https://m.media-amazon.com/images/I/61+2DP+BGWL._AC_UL320_.jpg,39.99,"[1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",Amazon
"Tile Sticker (2020) 4-pack - Small, Adhesive Bluetooth Tracker, Item Locator and Finder for Remotes, Headphones, Gadgets and More; Waterproof with 3 Year Battery Life",https://www.amazon.ca/Tile-Inc-RE-25004-Sticker-4-pack/dp/B07W4XYTPY?dchild=1,https://m.media-amazon.com/images/I/51qzTF14H6L._AC_UL320_.jpg,49.98,"[1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0]",Amazon
"Wireless Earbuds, ENACFIRE E18 Latest Bluetooth 5.0 True Wireless Bluetooth Earbuds 15H Playtime 3D Stereo Sound for Gym Sport Wireless Headphones, Built-in Microphone for iOS and Android Device",https://www.amazon.ca/Wireless-ENACFIRE-Bluetooth-Headphones-Microphone/dp/B07MQ1FVBV?dchild=1,https://m.media-amazon.com/images/I/71uJJZk5EsL._AC_UL320_.jpg,49.99,"[1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]",Amazon
"PERLESMITH Tilt Low Profile TV Wall Mount Bracket for 32-82 Inch LED LCD OLED Flat Screen TVs - Fits 16”- 24” Wood Studs, Tilting TV Mount with VESA 600x400 Holds up to 132lbs",https://www.amazon.ca/Bracket-Profile-Plasma-Screen-600x400mm/dp/B077Z1VXGR?dchild=1,https://m.media-amazon.com/images/I/71DZr5EGASL._AC_UL320_.jpg,32.99,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1]",Amazon
"HyperX Cloud Alpha Pro Gaming Headset for PC, PS4 & Xbox One, Nintendo Switch (HX-HSCA-RD/AM)",https://www.amazon.ca/HyperX-Headset-Nintendo-HX-HSCA-RD-AM/dp/B074NBSF9N?dchild=1,https://m.media-amazon.com/images/I/71-hkFn17zL._AC_UL320_.jpg,119.0,"[1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0]",Amazon
"VersionTECH. Gaming Mouse, Wired Gaming Mice with 4 Level DPI 800/1200/1600/2400, 7 Colors RGB LED Breathing Light for Laptop PC Notebook Computer Games -Black",https://www.amazon.ca/VersionTech-Ergonomic-Settings-Backlight-Computer/dp/B00WEVLE30?dchild=1,https://m.media-amazon.com/images/I/612XhlnzcqL._AC_UL320_.jpg,13.99,"[1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0]",Amazon
Homfa Bamboo Laptop Desk Adjustable Portable Breakfast Serving Bed Tray with Tilting Top Drawer,https://www.amazon.ca/Adjustable-Portable-Breakfast-Serving-Tilting/dp/B01N6NES32?dchild=1,https://m.media-amazon.com/images/I/71rNGyAQdLL._AC_UL320_.jpg,49.99,"[1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0]",Amazon
"Midland Consumer Radio LXT630X3VP3 36-Channel Gmrs Radio With 30-Mile Range Noaa Weather Alert, Yellow (Pack of 3)",https://www.amazon.ca/Midland-Consumer-LXT630X3VP3-36-Channel-26-Mile/dp/B01NC0O22H?dchild=1,https://m.media-amazon.com/images/I/810rBteSNxL._AC_UL320_.jpg,99.99,"[1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1]",Amazon
Headphone Stand Headset Holder New Bee Earphone Stand with Aluminum Supporting Bar Flexible Headrest ABS Solid Base for All Headphones Size (Black),https://www.amazon.ca/Headphone-New-Earphone-Supporting-Headphones/dp/B01GJQ7N94?dchild=1,https://m.media-amazon.com/images/I/51YfIp+8UcL._AC_UL320_.jpg,12.99,"[1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0]",Amazon
"Tile Performance Pack (2020) 2-pack (1 Pro, 1 Slim) - Bluetooth Tracker, Item Locator & Finder for Keys and Wallets or Luggage and Tablets; Easily Find All Your Things (RE-31002)",https://www.amazon.ca/Tile-Performance-Pack-2-pack-Slim/dp/B08BNLNCS8?dchild=1,https://m.media-amazon.com/images/I/51dcaNvWiHL._AC_UL320_.jpg,57.99,"[1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0]",Amazon
